-3.141592653589793	-60.
-2.827433388230814	-59.02113032590307
-2.5132741228718345	-58.042260651806146
-2.199114857512855	-57.063390977709204
-1.8849555921538759	-54.22260053930509
-1.5707963267948966	-51.381810100900964
-1.2566370614359172	-48.541019662496836
-0.9424777960769379	-44.11638482084735
-0.6283185307179586	-39.691749979197866
-0.3141592653589793	-35.26711513754838
0.	-29.691749979197866
0.3141592653589793	-35.26711513754838
0.6283185307179586	-39.691749979197866
0.9424777960769379	-44.11638482084735
1.2566370614359172	-48.541019662496836
1.5707963267948966	-51.381810100900964
1.8849555921538759	-54.22260053930509
2.199114857512855	-57.063390977709204
2.5132741228718345	-58.042260651806146
2.827433388230814	-59.02113032590307
3.141592653589793	-60.
